speech_embedding_idx,speech_embedding_path,speaker_id,text_embedding_idx,text,audio_event_idx,audio_file_path,audio_start_time,audio_stop_time,audio_sample_rate,audio_start_sample,audio_stop_sample,n_audio_samples
4745,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1924,狐狸说，,1925,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,7.271000,7.450000,12000,87252,89400,2148
4746,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1925,“还没人驯养过我呢。”,1926,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,7.457000,7.950000,12000,89484,95400,5916
4747,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1926,“啊！对不起，”,1927,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,7.957000,8.200000,12000,95484,98400,2916
4748,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1927,小王子说。,1928,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,8.205000,8.450000,12000,98460,101400,2940
4749,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1928,不过，,1929,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,8.454000,8.575000,12000,101448,102900,1452
4750,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1929,他想了想又说：,1930,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,8.580000,8.950000,12000,102960,107400,4440
4751,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1930,“‘驯养’,1931,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,8.956000,9.200000,12000,107472,110400,2928
4752,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1931,是什么意思？”,1932,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,9.207000,9.512000,12000,110484,114144,3660
4753,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1932,“你一定不是这儿的人，”,1933,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,9.519000,10.075000,12000,114228,120900,6672
4754,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1933,狐狸说，,1934,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,10.083000,10.263000,12000,120996,123156,2160
4755,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1934,“你来寻找什么呢？”,1935,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,10.269000,10.700000,12000,123228,128400,5172
4756,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1935,“我来找人，”,1936,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,10.706000,10.950000,12000,128472,131400,2928
4757,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1936,小王子说。,1937,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,10.955000,11.200000,12000,131460,134400,2940
4758,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1937,“‘驯养’,1938,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,11.205000,11.450000,12000,134460,137400,2940
4759,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1938,是什么意思？”,1939,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,11.455000,11.762000,12000,137460,141144,3684
4760,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1939,“人哪，”,1940,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,11.767000,11.887000,12000,141204,142644,1440
4761,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1940,狐狸说，,1941,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,11.893000,12.075000,12000,142716,144900,2184
4762,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1941,“他们有枪，还打猎。,1942,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,12.081000,12.512000,12000,144972,150144,5172
4763,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1942,讨厌极了！,1943,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,12.519000,12.762000,12000,150228,153144,2916
4764,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1943,他们还养母鸡，,1944,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,12.768000,13.137000,12000,153216,157644,4428
4765,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1944,这总算有点意思。,1945,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,13.144000,13.575000,12000,157728,162900,5172
4766,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1945,你也找母鸡吗？”,1946,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,13.581000,13.950000,12000,162972,167400,4428
4767,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1946,“不找，”,1947,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,13.955000,14.075000,12000,167460,168900,1440
4768,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1947,小王子说。,1948,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,14.081000,14.325000,12000,168972,171900,2928
4769,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1948,“我找朋友。‘驯养’,1949,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,14.332000,14.825000,12000,171984,177900,5916
4770,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1949,是什么意思？”,1950,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,14.836000,15.137000,12000,178032,181644,3612
4771,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1950,“这是一件经常被忽略的事情，”,1951,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,15.145000,15.887000,12000,181740,190644,8904
4772,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1951,狐狸说。,1952,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,15.897000,16.075000,12000,190764,192900,2136
4773,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1952,“意思是‘建立感情联系’…,1953,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,16.081000,16.762000,12000,192972,201144,8172
4774,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1953,“建立感情联系？”,1954,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,16.767000,17.137000,12000,201204,205644,4440
4775,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1954,“当然，”,1955,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,17.143000,17.262000,12000,205716,207144,1428
4776,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1955,狐狸说，,1956,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,17.268000,17.450000,12000,207216,209400,2184
4777,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1956,“现在你对我来说，,1957,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,17.456000,17.887000,12000,209472,214644,5172
4778,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1957,只不过是个小男孩，,1958,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,17.897000,18.387000,12000,214764,220644,5880
4779,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1958,跟成千上万别的小男孩毫无两样。,1959,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,18.396000,19.262000,12000,220752,231144,10392
4780,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1959,我不需要你。,1960,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,19.270000,19.575000,12000,231240,234900,3660
4781,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1960,你也不需要我。,1961,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,19.580000,19.950000,12000,234960,239400,4440
4782,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1961,我对你来说，,1962,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,19.956000,20.262000,12000,239472,243144,3672
4783,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1962,也只不过是个狐狸，,1963,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,20.270000,20.762000,12000,243240,249144,5904
4784,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1963,跟成千上万别的狐狸毫无两样。,1964,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,20.770000,21.574000,12000,249240,258888,9648
4785,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1964,但是，,1965,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,21.582000,21.700000,12000,258984,260400,1416
4786,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1965,你要是驯养了我，,1966,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,21.707000,22.137000,12000,260484,265644,5160
4787,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1966,我俩就彼此都需要对方了。,1967,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,22.147000,22.824000,12000,265764,273888,8124
4788,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1967,你对我来说是世界上独一无二的。,1968,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,22.834000,23.699000,12000,274008,284388,10380
4789,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1968,我对你来说，,1969,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,23.709000,24.012000,12000,284508,288144,3636
4790,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1969,也是世界上独一无二的……”,1970,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,24.020000,24.637000,12000,288240,295644,7404
4791,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1970,“我有点明白了，”,1971,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,24.645000,25.012000,12000,295740,300144,4404
4792,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1971,小王子说，,1972,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,25.018000,25.262000,12000,300216,303144,2928
4793,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1972,“有一朵花儿……,1973,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,25.269000,25.574000,12000,303228,306888,3660
4794,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1973,我想她是驯养了我……”,1974,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,25.582000,26.074000,12000,306984,312888,5904
4795,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1974,“有可能，”,1975,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,26.081000,26.262000,12000,312972,315144,2172
4796,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1975,狐狸说，,1976,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,26.269000,26.449000,12000,315228,317388,2160
4797,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1976,“这个地球上各色各样的事都有……”,1977,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,26.459000,27.262000,12000,317508,327144,9636
4798,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1977,“哦！不是在地球上，”,1978,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,27.272000,27.699000,12000,327264,332388,5124
4799,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1978,小王子说。,1979,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,27.707000,27.949000,12000,332484,335388,2904
4800,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1979,狐狸看上去很惊讶：,1980,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,27.956000,28.449000,12000,335472,341388,5916
4801,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1980,“在另一个星球上？”,1981,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,28.456000,28.886000,12000,341472,346632,5160
4802,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1981,“对。”,1982,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,28.895000,28.949000,12000,346740,347388,648
4803,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1982,“在那个星球上有没有猎人呢？”,1983,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,28.956000,29.699000,12000,347472,356388,8916
4804,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1983,“没有。”,1984,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,29.708000,29.824000,12000,356496,357888,1392
4805,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1984,“哈，这很有意思！,1985,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,29.830000,30.199000,12000,357960,362388,4428
4806,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1985,那么母鸡呢？”,1986,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,30.205000,30.511000,12000,362460,366132,3672
4807,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1986,“没有。”,1987,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,30.519000,30.636000,12000,366228,367632,1404
4808,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1987,“没有十全十美的事呵，”,1988,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,30.643000,31.199000,12000,367716,374388,6672
4809,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1988,狐狸叹气说。,1989,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,31.205000,31.511000,12000,374460,378132,3672
4810,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1989,不过，,1990,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,31.519000,31.636000,12000,378228,379632,1404
4811,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1990,狐狸很快又回到刚才的想法上来：,1991,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,31.645000,32.511000,12000,379740,390132,10392
4812,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1991,“我的生活很单调。,1992,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,32.522000,32.949000,12000,390264,395388,5124
